title,description,size,availability,price
Сейф термостат Valberg TS - 3/25,"
ВхШхГ, мм: 850х510х510
Вес, кг: 155
",['850х510х510'],Есть в наличии,328 590 руб.
Сейф ВМ 4001 Э,"
ВхШхГ, мм: 1380х560х500
Вес, кг: 450
",['1380х560х500'],Есть в наличии,185 160 руб.
Сейф Valberg КВАРЦИТ 120Т EL,"
ВхШхГ, мм: 1230х440х430
Вес, кг: 247
",['1230х440х430'],Есть в наличии,57 280 руб.
Сейф мебельный Klesto RS65K,"
ВхШхГ, мм: 650х435х360
Вес, кг: 31
",['650х435х360'],Есть в наличии,25 650 руб.
Сейф Aiko TSN.50,"
ВхШхГ, мм: 500х435х360
Вес, кг: 20.4
",['500х435х360'],Есть в наличии,12 440 руб.
Сейф Valberg FRS-32 EL,"
ВхШхГ, мм: 315х430х430
Вес, кг: 37
",['315х430х430'],Есть в наличии,17 800 руб.
Сейф Armwood-70 EL Lux,"
ВхШхГ, мм: 1670х510х375
Вес, кг: 94
",['1670х510х375'],Есть в наличии,346 810 руб.
Сейф Aiko T-250 KL,"
ВхШхГ, мм: 250х350х250
Вес, кг: 6.2
",['250х350х250'],Есть в наличии,3 660 руб.
Сейф оружейный Valberg САПСАН-4 EL GOLD (белый),"
ВхШхГ, мм: 1650х600х460
Вес, кг: 165
",['1650х600х460'],Есть в наличии,233 100 руб.
Сейф Armwood 11 G Flock,"
ВхШхГ, мм: 1790х780х405
Вес, кг: 180
",['1790х780х405'],Есть в наличии,624 990 руб.
Сейф Armwood 757d32 G Flock,"
ВхШхГ, мм: 1660х780х370
Вес, кг: 158
",['1660х780х370'],Есть в наличии,471 220 руб.
Сейф Armwood 11 NNP EL Lux Plus,"
ВхШхГ, мм: 1755х645х375
Вес, кг: 160
",['1755х645х375'],Есть в наличии,392 920 руб.
Сейф Armwood-44 G Flock Plus,"
ВхШхГ, мм: 1790х640х405
Вес, кг: 140
",['1790х640х405'],Есть в наличии,470 120 руб.
Сейф BM-2101,"
ВхШхГ, мм: 845х450х400
Вес, кг: 180
",['845х450х400'],Есть в наличии,95 050 руб.
Сейф мебельный Klesto 20E,"
ВхШхГ, мм: 200х310х200
Вес, кг: 4.5
",['200х310х200'],Есть в наличии,7 490 руб.
Сейф оружейный Fort Knox® Defender 6031MSbc PFi,"
ВхШхГ, мм: 1535х785х742
Вес, кг: 412
",['1535х785х742'],Нет в наличии,По запросу
Сейф Valberg АЛМАЗ 1368 KL,"
ВхШхГ, мм: 1320х680х510
Вес, кг: 420
",['1320х680х510'],Есть в наличии,368 570 руб.
Сейф MDTB Banker-M 1255 EK,"
ВхШхГ, мм: 1200х550х520
Вес, кг: 533
",['1200х550х520'],Есть в наличии,530 000 руб.
Сейф оружейный Aiko Чирок 1520,"
ВхШхГ, мм: 1530х300х200
Вес, кг: 20.2
",['1530х300х200'],Есть в наличии,8 880 руб.
Сейф Armwood-9TS5 EL Flock,"
ВхШхГ, мм: 1990х500х375
Вес, кг: 109
",['1990х500х375'],Есть в наличии,481 910 руб.
Сейф Valberg ASM-90/2,"
ВхШхГ, мм: 900х440х355
Вес, кг: 49
",['900х440х355'],Есть в наличии,31 300 руб.
Сейф ВМ 2101 МК,"
ВхШхГ, мм: 845х450х400
Вес, кг: 180
",['845х450х400'],Есть в наличии,108 650 руб.
Сейф ВМ-6002,"
ВхШхГ, мм: 1120х600х490
Вес, кг: 395
",['1120х600х490'],Есть в наличии,281 520 руб.
Сейф оружейный ОШ-335Эл,"
ВхШхГ, мм: 1500х640х395
Вес, кг: 123
",['1500х640х395'],Есть в наличии,252 560 руб.
Сейф оружейный ASG/WS8,"
ВхШхГ, мм: 1650х570х450
Вес, кг: 251
",['1650х570х450'],Есть в наличии,214 690 руб.
Сейф Valberg ASM-63T EL,"
ВхШхГ, мм: 630х440х355
Вес, кг: 40
",['630х440х355'],Есть в наличии,25 250 руб.
Сейф MDTB EK-22.E,"
ВхШхГ, мм: 220х350х310
Вес, кг: 41
",['220х350х310'],Есть в наличии,67 900 руб.
Сейф оружейный Aiko Беркут 1,"
ВхШхГ, мм: 1000х250х250
Вес, кг: 19.5
",['1000х250х250'],Есть в наличии,9 430 руб.
Сейф Valberg ГАРАНТ ЕВРО 133T EL,"
ВхШхГ, мм: 1335х701х580
Вес, кг: 390
",['1335х701х580'],Есть в наличии,191 990 руб.
Сейф MDTB Fort-M 1668 EK,"
ВхШхГ, мм: 1660х680х510
Вес, кг: 747
",['1660х680х510'],Есть в наличии,458 000 руб.
Сейф Aiko TM-120Т/2 EL,"
ВхШхГ, мм: 1200х440х355
Вес, кг: 52
",['1200х440х355'],Есть в наличии,27 920 руб.
Сейф оружейный Aiko Беркут 150/2 EL,"
ВхШхГ, мм: 1480х300х300
Вес, кг: 34
",['1480х300х300'],Есть в наличии,21 580 руб.
Сейф взломостойкий СМ-460,"
ВхШхГ, мм: 460х440х400
Вес, кг: 92
",['460х440х400'],Есть в наличии,40 000 руб.
Сейф оружейный Valberg АРСЕНАЛ EL,"
ВхШхГ, мм: 1404х354х350
Вес, кг: 71
",['1404х354х350'],Есть в наличии,37 880 руб.
Сейф оружейный Aiko Чирок 1328 EL (Сокол EL),"
ВхШхГ, мм: 1385х300х285
Вес, кг: 23
",['1385х300х285'],Есть в наличии,10 210 руб.
Сейф оружейный Aiko Чирок 1528 (Кречет),"
ВхШхГ, мм: 1500х300х285
Вес, кг: 24.3
",['1500х300х285'],Есть в наличии,9 940 руб.
Сейф Liberty PREMIUM HOME 12GYM,"
ВхШхГ, мм: 1065х610х572
Вес, кг: 184
",['1065х610х572'],Есть в наличии,702 110 руб.
Сейф Valberg ФОРТ 1268 KL,"
ВхШхГ, мм: 1200х680х510
Вес, кг: 300
",['1200х680х510'],Есть в наличии,180 960 руб.
Сейф Valberg КВАРЦИТ 120/55T EL,"
ВхШхГ, мм: 1200х550х430
Вес, кг: 285
",['1200х550х430'],Есть в наличии,89 770 руб.
Сейф Valberg КВАРЦИТ 120Т/2 EL,"
ВхШхГ, мм: 1230х440х430
Вес, кг: 250
",['1230х440х430'],Есть в наличии,84 360 руб.
Сейф мебельный Klesto 25K,"
ВхШхГ, мм: 250х350х250
Вес, кг: 7.5
",['250х350х250'],Есть в наличии,5 750 руб.
Сейф Aiko T-200 KL,"
ВхШхГ, мм: 200х310х200
Вес, кг: 4.5
",['200х310х200'],Есть в наличии,3 320 руб.
Сейф Aiko TSN.65T EL,"
ВхШхГ, мм: 650х435х381
Вес, кг: 28
",['650х435х381'],Есть в наличии,15 970 руб.
Сейф ВМ 6002/660,"
ВхШхГ, мм: 700х510х475
Вес, кг: 235
",['700х510х475'],Есть в наличии,230 120 руб.
Встраиваемый сейф ШМ-10,"
ВхШхГ, мм: 120х280х280
Вес, кг: 5
",['120х280х280'],Есть в наличии,8 960 руб.
Сейф оружейный Aiko Чирок 1409,"
ВхШхГ, мм: 1400х360х90
Вес, кг: 13.5
",['1400х360х90'],Есть в наличии,9 280 руб.
Сейф MDTB BASTION-M 1585 EK,"
ВхШхГ, мм: 1510х850х600
Вес, кг: 823
",['1510х850х600'],Есть в наличии,369 000 руб.
Сейф Valberg FRS-173.T-KL,"
ВхШхГ, мм: 1653x711x581
Вес, кг: 370
",['1653x711x581'],Есть в наличии,165 110 руб.
Сейф оружейный ОШ-2С,"
ВхШхГ, мм: 1150х350х250
Вес, кг: 36
",['1150х350х250'],Есть в наличии,17 520 руб.
Сейф Armwood-57 EL Primary,"
ВхШхГ, мм: 1465х460х295
Вес, кг: 75
",['1465х460х295'],Есть в наличии,188 760 руб.
Сейф оружейный Valberg АРСЕНАЛ 130Т,"
ВхШхГ, мм: 1300х263х250
Вес, кг: 48
",['1300х263х250'],Есть в наличии,26 930 руб.
Сейф Armwood-F6A9 G Mauer Flock Plus,"
ВхШхГ, мм: 1945х740х535
Вес, кг: 235
",['1945х740х535'],Есть в наличии,857 930 руб.
Сейф оружейный ОШ-ПБ-2,"
ВхШхГ, мм: 1400х450х350
Вес, кг: 81
",['1400х450х350'],Есть в наличии,28 860 руб.
Сейф Liberty PREMIUM HOME 12GPW-BC,"
ВхШхГ, мм: 1065х610х572
Вес, кг: 184
",['1065х610х572'],Нет в наличии,По запросу
Сейф Valberg ФОРТ 1685 EL,"
ВхШхГ, мм: 1660х850х510
Вес, кг: 450
",['1660х850х510'],Есть в наличии,273 670 руб.
Сейф ОСП-21,"
ВхШхГ, мм: 310х455х360
Вес, кг: 55
",['310х455х360'],Есть в наличии,30 470 руб.
Сейф T-170 EL DANCE,"
ВхШхГ, мм: 170х260х230
Вес, кг: 5
",['170х260х230'],Есть в наличии,4 400 руб.
Сейф Valberg ФОРТ 50 EL,"
ВхШхГ, мм: 500х510х510
Вес, кг: 123
",['500х510х510'],Есть в наличии,95 550 руб.
Сейф Armwood-44 G Lux,"
ВхШхГ, мм: 1790х640х405
Вес, кг: 140
",['1790х640х405'],Есть в наличии,360 290 руб.
Сейф ОСП-20,"
ВхШхГ, мм: 235х345х235
Вес, кг: 30
",['235х345х235'],Есть в наличии,25 620 руб.
Сейф Valberg КАРАТ ASK 67T NEW,"
ВхШхГ, мм: 670х440х380
Вес, кг: 126
",['670х440х380'],Есть в наличии,49 780 руб.
Сейф ВМ 6002 ЭК,"
ВхШхГ, мм: 1120х600х490
Вес, кг: 395
",['1120х600х490'],Есть в наличии,301 920 руб.
Сейф Valberg FRS-127.T KL,"
ВхШхГ, мм: 1200х711х581
Вес, кг: 291
",['1200х711х581'],Есть в наличии,133 870 руб.
Сейф Fort Knox® Defender 4026CUbc Di,"
ВхШхГ, мм: 1025х675х564
Вес, кг: 231
",['1025х675х564'],Нет в наличии,По запросу
Сейф Armwood-11 EL DS31 Flock Plus,"
ВхШхГ, мм: 1865х715х505
Вес, кг: 180
",['1865х715х505'],Есть в наличии,656 650 руб.
Сейф оружейный ОШ-10 АКМ,"
ВхШхГ, мм: 1400х670х350
Вес, кг: 108
",['1400х670х350'],Есть в наличии,38 910 руб.
Сейф Valberg FRS-80.T-CL,"
ВхШхГ, мм: 811х485х451
Вес, кг: 109
",['811х485х451'],Есть в наличии,42 040 руб.
Сейф Valberg КАРАТ ASK 46,"
ВхШхГ, мм: 460х440х380
Вес, кг: 90
",['460х440х380'],Есть в наличии,37 440 руб.
Сейф ONIX LS-25,"
ВхШхГ, мм: 250х350х250
Вес, кг: 7.5
",['250х350х250'],Есть в наличии,8 360 руб.
Сейф оружейный Aiko Беркут 3 EL,"
ВхШхГ, мм: 1500х250х250
Вес, кг: 27
",['1500х250х250'],Есть в наличии,14 390 руб.
Сейф Liberty PREMIUM HOME 17GYM,"
ВхШхГ, мм: 1500х608х570
Вес, кг: 254
",['1500х608х570'],Есть в наличии,755 960 руб.
Сейф Fort Knox® Maverick 4024BWNbc D,"
ВхШхГ, мм: 1025х610х524
Вес, кг: 184
",['1025х610х524'],Нет в наличии,По запросу
Сейф Armwood-44 EL Lux,"
ВхШхГ, мм: 1790х640х405
Вес, кг: 141
",['1790х640х405'],Есть в наличии,404 530 руб.
Сейф Armwood-95 EL Primary,"
ВхШхГ, мм: 1670х510х375
Вес, кг: 94
",['1670х510х375'],Есть в наличии,321 100 руб.
Сейф Valberg FRS-173 T EL,"
ВхШхГ, мм: 1653х711х581
Вес, кг: 370
",['1653х711х581'],Есть в наличии,166 570 руб.
Сейф ONIX NTL-40ME/62MEs,"
ВхШхГ, мм: 1063х435х360
Вес, кг: 68
",['1063х435х360'],Есть в наличии,75 710 руб.
Сейф Valberg ASM-46,"
ВхШхГ, мм: 460х440х355
Вес, кг: 27
",['460х440х355'],Есть в наличии,16 560 руб.
Сейф Armwood-95NP EL Lux,"
ВхШхГ, мм: 1640х390х350
Вес, кг: 93
",['1640х390х350'],Есть в наличии,288 740 руб.
Сейф оружейный ОШ-ШОК-4,"
ВхШхГ, мм: 2200х1000х500
Вес, кг: 280
",['2200х1000х500'],Есть в наличии,122 540 руб.
Сейф Valberg ASD-19 EK,"
ВхШхГ, мм: 489х342х381
Вес, кг: 35
",['489х342х381'],Есть в наличии,42 550 руб.
Сейф ONIX LS-17K,"
ВхШхГ, мм: 170х230х170
Вес, кг: 3.5
",['170х230х170'],Есть в наличии,4 070 руб.
Сейф ОСП-59,"
ВхШхГ, мм: 1045х435х380
Вес, кг: 150
",['1045х435х380'],Есть в наличии,86 300 руб.
Сейф ВМ-4002MK,"
ВхШхГ, мм: 1080х560х500
Вес, кг: 350
",['1080х560х500'],Есть в наличии,133 400 руб.
Сейф MDTB BASTION-M 67 2К,"
ВхШхГ, мм: 670х510х510
Вес, кг: 259
",['670х510х510'],Есть в наличии,182 000 руб.
Сейф оружейный Valberg АРСЕНАЛ EL Д,"
ВхШхГ, мм: 1476x457x382
Вес, кг: 122
",['1476x457x382'],Есть в наличии,280 750 руб.
Сейф оружейный Valberg АРСЕНАЛ 100Т EL,"
ВхШхГ, мм: 1000х263х183
Вес, кг: 34
",['1000х263х183'],Есть в наличии,23 940 руб.
Сейф оружейный ОШ-5АКМ,"
ВхШхГ, мм: 1400х450х350
Вес, кг: 80
",['1400х450х350'],Есть в наличии,30 750 руб.
Сейф BM 4002 Э,"
ВхШхГ, мм: 1080х560х500
Вес, кг: 350
",['1080х560х500'],Есть в наличии,140 200 руб.
Сейф Valberg AW-1 3829 EL,"
ВхШхГ, мм: 380х450х286
Вес, кг: 27
",['380х450х286'],Есть в наличии,31 540 руб.
Сейф оружейный Valberg АРСЕНАЛ 25T,"
ВхШхГ, мм: 250х340х280
Вес, кг: 18
",['250х340х280'],Есть в наличии,18 390 руб.
Сейф оружейный Valberg АРСЕНАЛ 161Т EL,"
ВхШхГ, мм: 1610х300х300
Вес, кг: 70
",['1610х300х300'],Есть в наличии,46 490 руб.
Сейф Armwood-53.074 Flock,"
ВхШхГ, мм: 1655х400х290
Вес, кг: 69
",['1655х400х290'],Есть в наличии,284 670 руб.
Сейф Valberg FRS-32 CL,"
ВхШхГ, мм: 315х430х430
Вес, кг: 37
",['315х430х430'],Есть в наличии,16 700 руб.
Сейф Valberg FRS-49 CL,"
ВхШхГ, мм: 490х350х430
Вес, кг: 48
",['490х350х430'],Есть в наличии,19 480 руб.
Сейф офисный ШБМ-120/2МК,"
ВхШхГ, мм: 1200х440х365
Вес, кг: 67
",['1200х440х365'],Есть в наличии,42 900 руб.
Сейф Aiko AMH-125/2Т (223T),"
ВхШхГ, мм: 1258х450х400
Вес, кг: 239
",['1258х450х400'],Есть в наличии,46 150 руб.
Сейф Armwood-53.074 Primary,"
ВхШхГ, мм: 1655х400х290
Вес, кг: 69
",['1655х400х290'],Есть в наличии,216 360 руб.
Сейф Valberg ГРАНИТ 120Т EL,"
ВхШхГ, мм: 1230х440х430
Вес, кг: 256
",['1230х440х430'],Есть в наличии,95 900 руб.
Сейф Valberg КВАРЦИТ 120/55T,"
ВхШхГ, мм: 1200х550х430
Вес, кг: 285
",['1200х550х430'],Есть в наличии,86 850 руб.
Сейф Armwood-9TS5 EL Primary,"
ВхШхГ, мм: 1990х500х375
Вес, кг: 109
",['1990х500х375'],Есть в наличии,422 290 руб.
Сейф Valberg FRS-127 T EL,"
ВхШхГ, мм: 1200х711х581
Вес, кг: 291
",['1200х711х581'],Есть в наличии,135 330 руб.
Сейф Armwood 757d32NP G Lux Plus,"
ВхШхГ, мм: 1635х655х355
Вес, кг: 156
",['1635х655х355'],Есть в наличии,434 020 руб.
Сейф Armwood-46 EL Flock Patina,"
ВхШхГ, мм: 1790х640х405
Вес, кг: 140
",['1790х640х405'],Есть в наличии,496 250 руб.
Сейф Armwood-70 G Lux,"
ВхШхГ, мм: 1670х510х375
Вес, кг: 94
",['1670х510х375'],Есть в наличии,300 110 руб.
Сейф оружейный ОШ-ШОК-3,"
ВхШхГ, мм: 2200х1200х500
Вес, кг: 340
",['2200х1200х500'],Есть в наличии,161 910 руб.
Сейф Valberg КАРАТ ASK 90T EL,"
ВхШхГ, мм: 900х440х380
Вес, кг: 154
",['900х440х380'],Есть в наличии,78 690 руб.
Сейф Valberg ГРАНИТ I-165T,"
ВхШхГ, мм: 1650х600х460
Вес, кг: 229
",['1650х600х460'],Есть в наличии,115 750 руб.
Сейф оружейный Valberg АРСЕНАЛ 148Т EL,"
ВхШхГ, мм: 1480х300х300
Вес, кг: 65
",['1480х300х300'],Есть в наличии,41 160 руб.
Сейф MDTB BASTION-M 67 ЕК,"
ВхШхГ, мм: 670х510х510
Вес, кг: 259
",['670х510х510'],Есть в наличии,182 000 руб.
Сейф оружейный Aiko Беркут,"
ВхШхГ, мм: 1230х400х300
Вес, кг: 42
",['1230х400х300'],Есть в наличии,17 140 руб.
Сейф термостат Valberg TS - 3/50,"
ВхШхГ, мм: 1170х510х510
Вес, кг: 210
",['1170х510х510'],Есть в наличии,349 580 руб.
